platform,product_id,title,brand,category,current_price,original_price,discount,rating,reviews_count,availability,seller,express_delivery,platform_badge,sponsored,main_image,all_images,description,weight,dimensions,model_number,country_of_origin,warranty,tech_specs,variations,ships_from,delivery_date,product_url,scraped_at
jumia,133554390,Smart Electric Scooter Self Balancing Hoverboard Battery Charger 42V 2A US Plug,,Video Games,350.0 EGP,600.0 EGP,42%,1,1,In Stock,Bebo toys,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/09/3455331/1.jpg?3144,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/09/3455331/1.jpg?3144 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/09/3455331/2.jpg?3145 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/09/3455331/3.jpg?3145,"【LED charging indicator】 Hoverboard charger has an LED charging indicator, the red light is on when charging and the green light is on when the battery is fully charged.【Overload Prevention】The intelligent protection module built into the hoverboard charger can effectively prevent short circuit, overcurrent, overload and other problems and take care of your charging equipment.【Safety and Reliability】Hoverboard charger is made of high quality materials, durable, not easy to damage and has a long service life. With short circuit and overload, over current and over voltage, automatic recovery and maximum current protection, high-quality fuses protect your smart card from burnout.【Quick Charge】 The output voltage of this hoverboard charger is 42V, the current is 2A and the input voltage range: 100-240V. Efficient output can help you charge quickly, which increases your efficiency and saves your time.",,,,,,"{""SKU"": ""GE810EA1T3NJXNAFAMZ""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-smart-electric-scooter-self-balancing-hoverboard-battery-charger-42v-2a-us-plug-133554390.html,2026-03-28T02:59:38.200574
jumia,134247725,SHEIN Women’s Black Winter Gloves with Bow Detail – Elegant Warm Design,SHEIN,Video Games,334.0 EGP,,,5,1,In Stock,DELICADO,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/52/7742431/1.jpg?1499,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/52/7742431/1.jpg?1499 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/52/7742431/2.jpg?1500,Key FeaturesElegant bow detailClassic black colorSoft winter fabricComfortable fitPerfect for daily wear,,,,,,"{""SKU"": ""SH574EC2IYHCZNAFAMZ"", ""Color"": ""black""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/shein-womens-black-winter-gloves-with-bow-detail-elegant-warm-design-134247725.html,2026-03-28T02:59:38.200574
jumia,133583178,"Dobe Dual Shock 4 Controller Charging Docking Station with LED Light Indicators and Bottom Light for PS4, PS4 Slim, PS4 Pro Controller",Dobe,Video Games,449.0 EGP,,,,,In Stock,TheGameCave,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/87/1385331/1.jpg?5477,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/87/1385331/1.jpg?5477 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/87/1385331/2.jpg?5477 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/87/1385331/3.jpg?5477 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/87/1385331/4.jpg?5477 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/87/1385331/5.jpg?5477 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/87/1385331/6.jpg?5477,Compatibility: PS4/PS4 Slim/PS4 PROCharging Time: 2.5-3 hoursMaterial: ABSColor: Black,,,,,,"{""SKU"": ""DO871EA33F10LNAFAMZ"", ""Color"": ""Black""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/dobe-dual-shock-4-controller-charging-docking-station-with-led-light-indicators-and-bottom-light-for-ps4-ps4-slim-ps4-pro-controller-133583178.html,2026-03-28T02:59:38.200574
jumia,134219252,Yesido 2_in_1 charging cable,Yesido,Video Games,450.0 EGP,500.0 EGP,10%,,,In Stock,Barcode Plus,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/2912431/1.jpg?8595,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/2912431/1.jpg?8595,.,,,,,,"{""SKU"": ""YE344EA22LFCBNAFAMZ"", ""Color"": ""white""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/yesido-2in1-charging-cable-134219252.html,2026-03-28T02:59:38.200574
jumia,134118207,"Ovann X7 Over-ear Professional Gaming Headset, Comfortable Large Ear Cups With Microphone, Black And Orange",Ovann,Video Games,475.0 EGP,650.0 EGP,27%,,,In Stock,tahaahmad,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/70/2811431/1.jpg?5525,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/70/2811431/1.jpg?5525 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/70/2811431/2.jpg?5525 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/70/2811431/3.jpg?5525 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/70/2811431/4.jpg?5525,سماعة رأس احترافية للألعاب X7 تغطي الأذن بالكامل، مزودة بسماعات أذن كبيرة ومريحة وميكروفون، باللونين الأسود والبرتقالي. ,,,,China,,"{""SKU"": ""OV183EA2TDPRRNAFAMZ"", ""Production Country"": ""China"", ""Color"": ""اسود &برتقالى""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/ovann-x7-over-ear-professional-gaming-headset-comfortable-large-ear-cups-with-microphone-black-and-orange-134118207.html,2026-03-28T02:59:38.200574
jumia,,Kids' Steering Wheel,,Video Games,240.0 EGP,350.0 EGP,31%,,,In Stock,Trend Hub.,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/86/2399331/1.jpg?3367,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/86/2399331/1.jpg?3367 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/86/2399331/2.jpg?3367 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/86/2399331/3.jpg?3367 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/86/2399331/4.jpg?3367,"• Kids' Steering WheelDescription:• A fun steering wheel that makes children feel like they're driving a real car.• Equipped with engine sounds, horns, and playful tunes that add an interactive and exciting atmosphere.• Allows children to easily move and play with the steering wheel, providing a simple and entertaining driving experience.Features: • Realistic Driving Experience: Gives children a sense of driving in a safe and fun way.• Sounds and Tunes: Engine sounds, horns, and playful tunes.• Easy to Use: Comfortable grip and simple, easy-to-press buttons.• Educational and Fun: Helps children learn the basics of the road and driving.• Perfect Gift: Suitable for birthdays and special occasions, combining play and education.",,,,,,"{""SKU"": ""GE810EC32VRNHNAFAMZ""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/kids-steering-wheel-generic-mpg3894662.html,2026-03-28T02:59:38.200574
jumia,133983859,3520  Professional DSLR Camera Tripod for Video Making,,Video Games,499.0 EGP,888.0 EGP,44%,,,In Stock,GoShop,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/95/8389331/1.jpg?5624,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/95/8389331/1.jpg?5624 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/95/8389331/2.jpg?5624 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/95/8389331/3.jpg?5624,حامل ثلاثي القوائم 3520 هو الحل المثالي لكل من يحتاج إلى دعم قوي وموثوق للتصوير. مصنوع من سبائك الألومنيوم الخفيفة، هذا الحامل يتميز بسهولة الطي والنقل، مما يجعله الخيار الأمثل للاستخدام في الاستوديو أو في الخارج. بفضل تصميمه القابل للتعديل، يمكنك ضبط ارتفاعه من 46 سم إلى 1.48 متر، مما يوفر لك مرونة كبيرة في التصوير من زوايا مختلفة.مميزات حامل ثلاثي القوائم 3520خفيف الوزن ومتين: يزن 1.08 كجم فقط، مما يسهل حمله.ثبات ممتاز: مزود بقواعد مطاطية مضادة للانزلاق لضمان الاستقرار.دوران بزاوية 360 درجة: لالتقاط صور بانورامية بسهولة.توافق شامل: يناسب معظم الهواتف الذكية والكاميرات الرقمية.لماذا تختار حامل ثلاثي القوائم 3520؟إذا كنت تبحث عن حامل يوفر لك كل ما تحتاجه من قوة ومرونة، فإن حامل ثلاثي القوائم 3520 هو الخيار المثالي. بفضل تصميمه المبتكر، يمكنك التقاط صور مذهلة بجودة عالية في أي مكان.الأسئلة الشائعةس: هل يمكن استخدامه مع كاميرات مختلفة؟ج: نعم، يتوافق مع جميع الكاميرات الرقمية والهواتف الذكية.س: ما هو الوزن الذي يتحمله؟ج: سعة التحميل تصل إلى 5 كجم.س: هل هو سهل النقل؟ج: نعم، خفيف الوزن وقابل للطي.,,,3520,,<p>7DAY</p>,"{""SKU"": ""GE810EA38LIADNAFAMZ"", ""Model"": ""3520"", ""Color"": ""BLACK"", ""Warranty Address"": ""<p>7DAY</p>""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-3520-professional-dslr-camera-tripod-for-video-making-133983859.html,2026-03-28T02:59:38.200574
jumia,68659431,Mario Multigame Programmer + External Game Bar With 8 Bytes Super Game Controller,,Video Games,427.0 EGP,435.0 EGP,2%,3.3,11,In Stock,magdy electronic,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/13/495686/1.jpg?4887,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/13/495686/1.jpg?4887 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/13/495686/2.jpg?4887 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/13/495686/3.jpg?2665 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/13/495686/4.jpg?7879 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/13/495686/5.jpg?7879,  Device programmed in multiple games Included ribbon with extra multiplayer games Input device: Gamepad Shape of Outer package may vary  ,,,,,,"{""SKU"": ""GE810EC0819C6NAFAMZ"", ""Main Material"": ""N/a""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-mario-multigame-programmer-external-game-bar-with-8-bytes-super-game-controller-68659431.html,2026-03-28T02:59:38.200574
jumia,133554391,Scooter Charger Mobility Scooter Charger 42V 2A AC Power Adapter Battery Charger for Electric Self-Balancing hoverboard Scooter Charge,,Video Games,375.0 EGP,600.0 EGP,38%,,,In Stock,Bebo toys,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/19/3455331/1.jpg?3145,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/19/3455331/1.jpg?3145 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/19/3455331/2.jpg?3145 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/19/3455331/3.jpg?3145,"  【LED charging indicator】 The charger has an LED indicator showing red while charging and green when fully charged. 【Overload Prevention】 The intelligent protection module prevents short circuits, overcurrent, and overloads. 【Safety and Reliability】 Made of high-quality materials ensuring durability and a long service life. 【Quick Charge】 The charger offers efficient output of 42V at 2A, allowing for faster charging.  ",,,,,,"{""SKU"": ""GE810EA1Z1ZLPNAFAMZ""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-scooter-charger-mobility-scooter-charger-42v-2a-ac-power-adapter-battery-charger-for-electric-self-balancing-hoverboard-scooter-charge-133554391.html,2026-03-28T02:59:38.200574
jumia,132353717,Nintendo Lite Screen Protector Filter,Nintendo,Video Games,379.0 EGP,,,1,1,In Stock,Games2Egypt,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/7353231/1.jpg?0925,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/7353231/1.jpg?0925, Specs    dustproof Yes   bubble-free Yes   compatibility Nintendo Switch Lite    ,,,,,,"{""SKU"": ""NI227EA2U8VTNNAFAMZ""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/nintendo-lite-screen-protector-filter-132353717.html,2026-03-28T02:59:38.200574
jumia,134025834,"ZERO ZR-2050 Electronic Keyboard with RGB Color Fluorescent Laser Backlighting, USB Port, and Pink Soft Keys",ZERO,Video Games,275.0 EGP,390.0 EGP,29%,,,In Stock,tahaahmad,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/43/8520431/1.jpg?0462,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/43/8520431/1.jpg?0462 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/43/8520431/2.jpg?8060,لوحة مفاتيح إلكترونية زيرو ZR-2050 بإضاءة جي بي ليزر فلورية ملونة بمنفذ USB مع مفاتيح بصوت خافت وردي,,,ZR-2050,China,,"{""SKU"": ""ZE364EA2DN8Y3NAFAMZ"", ""Model"": ""ZR-2050"", ""Production Country"": ""China"", ""Color"": ""Pink""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/zero-zr-2050-electronic-keyboard-with-rgb-color-fluorescent-laser-backlighting-usb-port-and-pink-soft-keys-134025834.html,2026-03-28T02:59:38.200574
jumia,134170623,PS4 Dual Charging Dock for PS4 Controller,,Video Games,209.0 EGP,,,,,In Stock,Games2Egypt,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/32/6071431/1.jpg?5324,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/32/6071431/1.jpg?5324,"Key FeaturesDual charging dock for PlayStation 4 controllersCharges two PS4 (DualShock 4) controllers simultaneouslyStable dock design keeps controllers secure while chargingUSB powered – can be connected to PS4, PC, or wall adapterCompact and lightweight design to save spaceEasy to use with simple plug-and-play setup",,,,,,"{""SKU"": ""GE810EA26Y8BRNAFAMZ"", ""GTIN Barcode"": ""04567833560027"", ""Color"": ""Black""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-ps4-dual-charging-dock-for-ps4-controller-134170623.html,2026-03-28T02:59:38.200574
jumia,134129346,Kontrolfreek FPS Galaxy for XBOX - Purple,Kontrolfreek,Video Games,259.0 EGP,,,,,In Stock,Games2Egypt,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/64/3921431/1.jpg?3560,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/64/3921431/1.jpg?3560 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/64/3921431/2.jpg?3560 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/64/3921431/3.jpg?3560 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/64/3921431/4.jpg?3560 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/64/3921431/5.jpg?3561 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/64/3921431/6.jpg?3561,"--- About the Product ---Boost accuracy, comfort, and cruise-control movement with the fan-favorite Galaxy combo: one high-rise and one mid-rise thumbstick engineered for precision FPS dominance on Xbox Series X|S and Xbox One controllers.Reach for the Stars in Every MatchFPS Galaxy thumbsticks elevate your gameplay with extra height, unique concave–dome tops, and a swirling “deep-space” grip texture. The high-rise (10 mm) right stick offers pinpoint accuracy at long range, while the mid-rise (6 mm) left stick enhances movement control for seamless strafing, slide-cancels, and vehicle driving.Click-On, Game-On InstallationAlign, press, and twist clockwise until you hear the secure snap—no tools, screws, or downtime required. Remove just as easily for cleaning or swapping to other KontrolFreek designs.Signature Galaxy Grip PatternMolded from KontrolFreek’s proprietary high-density rubber, each concave surface features a raised radial ridge pattern that channels sweat while providing non-slip control—even in marathon sessions.Why Millions Choose GalaxyAs the #1 best-selling KontrolFreek set, Galaxy offers a proven balance of enhanced aim and agile movement loved by esports pros, streamers, and casual pilots alike. Less fatigue, tighter shots, more wins—every night of the week.High-Rise Right Stick10 mm added height expands arc distance for superior long-range accuracy and fine-tuned sniping.Mid-Rise Left Stick6 mm lift improves movement speed, shot-gun flicks, and tricky jump-shots without over-sensitizing.Secure Snap-Lock FitPatented three-prong system grips stock thumbsticks firmly—no slipping during clutch gunfights.All-Day ComfortConcave-dome hybrid tops cradle thumbs, reducing joint strain during extended play sessions.Universal FPS AdvantageIdeal for Warzone, Apex, Halo, Destiny, Fortnite, and every shooter that rewards precision.Ultra-Durable MaterialHigh-density compound resists sweat, grime, and wear, maintaining consistent feel for seasons.",,,,,,"{""SKU"": ""KO235EA2PVHSFNAFAMZ"", ""GTIN Barcode"": ""00701979993491"", ""Color"": ""Purple""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/kontrolfreek-fps-galaxy-for-xbox-purple-134129346.html,2026-03-28T02:59:38.200574
jumia,132124473,Fat To Slim Xbox 360 Converter,,Video Games,250.0 EGP,,,,,In Stock,Egbox,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/37/4421231/1.jpg?2104,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/37/4421231/1.jpg?2104,Type: CablesCompatible with: Game ConsolesAccessory Type: converter,,,,,,"{""SKU"": ""GE810EA29TV0RNAFAMZ""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-fat-to-slim-xbox-360-converter-132124473.html,2026-03-28T02:59:38.200574
jumia,133413206,"Dobe Dobe Dual Shock Charging Station for PS4/PS4 Slim Controller Charger Dock with Modern Design LED Indicator and USB Cable, Black",Dobe,Video Games,350.0 EGP,,,3.7,3,In Stock,ps global world,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/60/2314331/1.jpg?1963,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/60/2314331/1.jpg?1963 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/60/2314331/2.jpg?1963 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/60/2314331/3.jpg?1963 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/60/2314331/4.jpg?1963,"PORTABLE: This simple and lightweight design dual charging station can be carried anywhere, you can enjoy the fun of playing games anytime. EASY OPERATION: Just plug the came up USB cable into the PS4 host or DC5V / 1A power adapter. EASY TO USE: With the USB interface, you can use any PS4 host or DC5V power supply to easily. DUAL DOCK: No need to wait for double charging time. MATERIAL: Made of durable ABS material, greatly improving the usage time. SPECIFICATION: Applicable Models: For PS4 Original Handle (PS4 / PS4 Slim / PS4 Pro) Input Voltage: DC5V Charging Current: 500 mA * 2 groups Product Material: ABS Material. Wire Size: USB Cable Length 80CM. Product Weight: 90g Product Accessories: One Charging Stand, One Charging Cable.",,,,,,,,Free deliveryto 6th of October,,https://www.jumia.com.eg/dobe-dobe-dual-shock-charging-station-for-ps4ps4-slim-controller-charger-dock-with-modern-design-led-indicator-and-usb-cable-black-133413206.html,2026-03-28T02:59:38.200574
jumia,132279274,Nintendo Screen Protector Filter,Nintendo,Video Games,435.0 EGP,,,5,1,In Stock,Games2Egypt,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/2972231/1.jpg?4670,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/2972231/1.jpg?4670,"Patented application method for perfect resultsDust-free, bubble-free & frustration freeCrystal clear protection with high quality film",,,,,,"{""SKU"": ""NI227EA2FP39JNAFAMZ""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/nintendo-screen-protector-filter-132279274.html,2026-03-28T02:59:38.200574
jumia,129933080,Shock 2 Controller - Analog Functions And Vibration - Compatible With PS1 And PS2,,Video Games,243.0 EGP,,,2,1,In Stock,WireOut Marketplace,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/08/0339921/1.jpg?0885,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/08/0339921/1.jpg?0885 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/08/0339921/2.jpg?0885 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/08/0339921/3.jpg?0885 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/08/0339921/4.jpg?0885 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/08/0339921/5.jpg?0885 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/08/0339921/6.jpg?0885 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/08/0339921/7.jpg?0885 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/08/0339921/8.jpg?0885,  Vibration function for an immersive experience. Precise and easy-to-use analog control. Ergonomic design for extended usage. Compatible with PlayStation 1 and 2. Durable materials and a robust connector for repeated use.  ,,,DoubleShock 2,,,"{""SKU"": ""CR368EC1SBJK8NAFAMZ"", ""Model"": ""DoubleShock 2"", ""Color"": ""Black""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-shock-2-controller-analog-functions-and-vibration-compatible-with-ps1-and-ps2-129933080.html,2026-03-28T02:59:38.200574
jumia,134164333,Dual Turbo USB Wired PC and Laptop Game Console Compatible with All Systems,,Video Games,450.0 EGP,,,,,In Stock,seddik tech,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/33/3461431/1.jpg?1144,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/33/3461431/1.jpg?1144,"Turbo function for enhanced speed and response during play
Stable wired USB connection without delay or interruption.
Ergonomic design reduces hand fatigue during long sessions.
Compatible with all common systems such as Windows, Linux and others.
Strong buttons designed to withstand repeated use
Suitable for Sports, Fighting, Simulation, Classic Games.",,,CUP38,,,"{""SKU"": ""GE810EA27E2JJNAFAMZ"", ""Model"": ""CUP38""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-dual-turbo-usb-wired-pc-and-laptop-game-console-compatible-with-all-systems-134164333.html,2026-03-28T02:59:38.200574
jumia,126082874,4pcs Analog Joystick Replacement with Orange Trimming Potentimeter Sensor,,Video Games,262.5 EGP,350.0 EGP,25%,,,In Stock,STAD BLADNA,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/8280621/1.jpg?4281,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/8280621/1.jpg?4281 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/8280621/2.jpg?4281 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/8280621/3.jpg?4281 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/8280621/4.jpg?4281," A new version of the replacement analog joystick in orange for the potentiometer sensor. It is rare and new. It is only found on some newer consoles of the PlayStation 4 Pro Dualshock 4. The entire unit can technically be swapped with the older version of the PlayStation 5, PlayStation 4 Slim and Pro consoles. However, the orange potentiometer alone is not interchangeable. ",,,EL2-FU-10K,China,,"{""SKU"": ""GE810EC2G0GV2NAFAMZ"", ""Model"": ""EL2-FU-10K"", ""Production Country"": ""China"", ""Size (L x W x H cm)"": ""9,1 x 3,3 x 3,2"", ""Color"": ""ORANG"", ""Main Material"": ""Plastic""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-4pcs-analog-joystick-replacement-with-orange-trimming-potentimeter-sensor-126082874.html,2026-03-28T02:59:38.200574
jumia,45385858,Dobe Dobe Silicone Cover Case for PS4 DualShock Controller - Red,Dobe,Video Games,269.0 EGP,,,5,1,In Stock,Games2Egypt,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/85/858354/1.jpg?4078,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/85/858354/1.jpg?4078,  Silicone protection case for Sony PS4 DualShock controller. Silicone grips for the analogs of the controller. Protects the controller from dirt & scratches. Precise hole position. Soft & smooth surface.  ,,,,,,"{""SKU"": ""DO871EA1F48QANAFAMZ"", ""Color"": ""Red"", ""Main Material"": ""Silicone""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/dobe-dobe-silicone-cover-case-for-ps4-dualshock-controller-red-45385858.html,2026-03-28T02:59:38.200574
jumia,130966236,Oivo Dual Charging Station For PS5-IV-P5234,Oivo,Video Games,349.0 EGP,499.0 EGP,30%,,,In Stock,EGYTECH1,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/63/2669031/1.jpg?1790,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/63/2669031/1.jpg?1790 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/63/2669031/2.jpg?1790 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/63/2669031/3.jpg?1790,"Oivo IV-P5234 Dual Charging Station is designed to efficiently charge two PS5 DualSense controllers, keeping your gaming setup organized and ready for action. With fast-charging technology, LED indicators, and a sleek modern design, this must-have PS5 accessory ensures your controllers are always powered up.",,,,China,Replacement by Vendor,"{""SKU"": ""OI918EC2P7DJRNAFAMZ"", ""GTIN Barcode"": ""06972861545027"", ""Production Country"": ""China"", ""Color"": ""White/Black"", ""Warranty Type"": ""Replacement by Vendor""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/oivo-dual-charging-station-for-ps5-iv-p5234-130966236.html,2026-03-28T02:59:38.200574
jumia,45385871,Kontrolfreek Kontrol Freek FPS Call Of Duty Modern Warfare - PS4 & PS5,Kontrolfreek,Video Games,259.0 EGP,,,,,In Stock,Games2Egypt,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/17/858354/1.jpg?4075,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/17/858354/1.jpg?4075 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/17/858354/2.jpg?4075,	Thumbsticks for PlayStation 4 and PlayStation 5 controllers. 	This Kontrolfreek adds height to the controller joystick.	 It makes you shoot with more accuracy.	 It provides high performance in gaming.,,,,,,"{""SKU"": ""KO235EA0AMRLENAFAMZ"", ""Color"": ""Dark Blue""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/kontrolfreek-kontrol-freek-fps-call-of-duty-modern-warfare-ps4-ps5-45385871.html,2026-03-28T02:59:38.200574
